X,Y,OBJECTID,project,Farm,Lat,Long,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe
4.74156600000003,6.74808300000007,1271,Wells and Ore Farm,L8_30,6.748083,4.741566,15-30 cm,2,4.8,0.108637,2.066389,3.69636,327.6356,66.74712,72.719744,14.31014,10.811122,0.801071,18.735099,59.348066
4.74145600000003,6.75079300000004,1272,Wells and Ore Farm,L9_15,6.750793,4.741456,0-15 cm,1,5.1,0.160697,1.186436,18.6453,481.4508,86.95596,76.711854,18.89611,12.149976,0.889807,21.888792,58.851962
4.74145600000003,6.75079300000004,1273,Wells and Ore Farm,L9_30,6.750793,4.741456,15-30 cm,2,4.7,0.137123,1.889621,3.2868,583.9942,99.98976,77.074702,13.95755,42.74836,1.0377,20.562239,60.678527
4.74144500000006,6.75357400000007,1274,Wells and Ore Farm,L10_15,6.753574,4.741445,0-15 cm,1,4.6,0.228295,1.585777,7.58718,642.8402,137.60544,103.20445,16.38773,16.417572,0.83065,18.835217,77.636272
4.74144500000006,6.75357400000007,1275,Wells and Ore Farm,L10_30,6.753574,4.741445,15-30 cm,2,4.6,0.116762,2.770253,10.65888,313.6524,76.38444,57.114543,17.02092,43.389894,0.534864,20.136741,95.473475
4.74140900000003,6.75625600000006,1276,Wells and Ore Farm,L11_15,6.756256,4.741409,0-15 cm,1,4,0.111639,1.594175,4.10592,329.966,94.8102,56.751695,14.01574,9.076191,1.274328,21.288089,52.244755
4.74140900000003,6.75625600000006,1277,Wells and Ore Farm,L11_30,6.756256,4.741409,15-30 cm,2,4.1,0.070002,1.217558,1.85334,112.0612,39.32076,45.8643,13.23282,11.413606,1.008121,16.782813,51.793751
4.74146200000007,6.75891500000006,1278,Wells and Ore Farm,L12_15,6.758915,4.741462,0-15 cm,1,5.5,0.182675,0.835707,3.90114,1131.6694,126.82176,256.717306,13.52377,11.023107,1.363064,30.448816,43.202127
4.74146200000007,6.75891500000006,1279,Wells and Ore Farm,L12_30,6.758915,4.741462,15-30 cm,2,5.5,0.145944,1.645571,5.12982,1155.5574,113.8728,60.380957,12.04671,18.676887,1.570113,28.246237,41.420662
4.74130000000002,6.76706600000006,1280,Wells and Ore Farm,L15_15,6.767066,4.7413,0-15 cm,1,4.5,0.181154,1.50511,3.90114,846.7618,132.89292,71.994048,11.69826,13.594822,1.126435,25.768335,60.069672
4.74130000000002,6.76706600000006,1281,Wells and Ore Farm,L15_30,6.767066,4.7413,15-30 cm,2,3.9,0.097511,2.029879,2.2629,272.868,66.11028,46.952844,13.36829,17.550019,1.718006,18.735099,47.554315
4.74137800000005,6.76974500000006,1282,Wells and Ore Farm,L16_15,6.769745,4.741378,0-15 cm,1,4.8,0.134719,1.135327,9.4302,678.3808,97.61232,72.719744,18.13688,29.069739,1.067278,22.940023,66.225875
4.74137800000005,6.76974500000006,1283,Wells and Ore Farm,L16_30,6.769745,4.741378,15-30 cm,2,3.9,0.120805,1.824986,1.85334,293.2602,71.20488,61.106653,13.47846,19.496935,0.919385,17.834044,57.341099
4.74137600000006,6.77248000000003,1284,Wells and Ore Farm,L17_15,6.77248,4.741376,0-15 cm,1,4.4,0.253839,2.812573,8.4063,900.364,152.76216,71.268352,14.53002,11.424763,1.096857,26.994771,49.561282
4.74137600000006,6.77248000000003,1285,Wells and Ore Farm,L17_30,6.77248,4.741376,15-30 cm,2,4.4,0.154427,2.794824,10.24932,462.8064,81.0546,56.388847,13.63417,10.699551,1.274328,21.413235,51.65845
4.74126100000007,6.77776900000003,1286,Wells and Ore Farm,L19_15,6.777769,4.741261,0-15 cm,1,4.9,0.244862,1.694381,17.41662,1689.2494,326.23572,86.510705,20.10959,28.36684,1.658849,46.092134,58.987263
4.74126100000007,6.77776900000003,1287,Wells and Ore Farm,L19_30,6.777769,4.741261,15-30 cm,2,4.9,0.23235,2.802532,13.73058,1500.4762,273.59076,85.058922,16.75366,30.280285,1.422221,45.51646,85.934744
4.74121100000002,6.78066500000006,1288,Wells and Ore Farm,L20_15,6.780665,4.741211,0-15 cm,1,4.7,0.144895,2.849549,6.15372,673.137,106.2732,71.268352,14.52749,37.326003,1.688428,16.932989,60.475575
4.74121100000002,6.78066500000006,1289,Wells and Ore Farm,L20_30,6.780665,4.741211,15-30 cm,2,4.9,0.072798,1.358069,2.2629,405.1258,65.85552,54.937064,18.89519,14.057842,0.534864,12.55286,45.366946
4.73925600000007,6.73254800000007,1290,Wells and Ore Farm,M3_15,6.732548,4.739256,0-15 cm,1,4.7,0.185545,0.764147,6.97284,278.1116,69.20952,83.607139,14.94126,27.574685,0.948964,9.549343,82.101211
4.73925600000007,6.73254800000007,1291,Wells and Ore Farm,M3_30,6.732548,4.739256,15-30 cm,2,4.3,0.111467,1.920032,3.49158,372.4982,76.55436,85.42177,14.94126,41.883683,0.712335,10.625603,79.214786
4.73896100000007,6.73452400000002,1292,Wells and Ore Farm,M4_15,6.734524,4.738961,0-15 cm,1,5,0.121986,1.318743,5.53938,566.5152,62.75628,72.719744,18.59182,8.735899,1.008121,23.565756,67.533786
4.73896100000007,6.73452400000002,1293,Wells and Ore Farm,M4_30,6.734524,4.738961,15-30 cm,2,5.2,0.174532,1.170784,3.69636,1006.4032,138.1998,89.776728,16.06481,26.035004,1.747585,26.819566,54.702726
4.73897400000004,6.73728500000004,1294,Wells and Ore Farm,M5_15,6.737285,4.738974,0-15 cm,1,5.5,0.250926,2.033492,7.58718,1272.6666,170.3388,88.688184,16.1506,17.957253,0.771493,142.029474,59.573568
4.73897400000004,6.73728500000004,1295,Wells and Ore Farm,M5_30,6.737285,4.738974,15-30 cm,2,5.9,0.183622,2.24904,2.2629,998.2464,117.65136,84.333226,15.89714,21.376909,0.682757,105.636859,51.117245
4.73890100000006,6.73991200000006,1296,Wells and Ore Farm,M6_15,6.739912,4.738901,0-15 cm,1,5.3,0.194471,1.726474,14.95926,834.5264,165.2016,107.559799,18.44163,17.371505,0.534864,23.165287,73.148784
4.73890100000006,6.73991200000006,1297,Wells and Ore Farm,M6_30,6.739912,4.738901,15-30 cm,2,5,0.122816,2.396047,5.3346,592.151,87.21072,85.058922,18.88185,16.612821,0.564443,9.999871,70.781014
4.73888300000004,6.74271500000003,1298,Wells and Ore Farm,M7_15,6.742715,4.738883,0-15 cm,1,4.4,0.179577,1.624121,4.72026,658.5712,104.61744,114.817932,14.04403,23.039319,0.475707,18.760129,87.107354
4.73888300000004,6.74271500000003,1299,Wells and Ore Farm,M7_30,6.742715,4.738883,15-30 cm,2,4.1,0.13162,2.026736,3.90114,939.4004,55.45392,85.42177,12.27165,33.58837,0.475707,10.0249,76.260711
4.73888200000005,6.74535900000006,1300,Wells and Ore Farm,M8_15,6.745359,4.738882,0-15 cm,1,4,0.121662,1.558888,3.2868,1816.4966,89.8854,88.325336,13.49111,12.155554,0.327814,14.755439,65.70722
4.73888200000005,6.74535900000006,1301,Wells and Ore Farm,M8_30,6.745359,4.738882,15-30 cm,2,3.9,0.099675,1.381359,3.49158,341.036,76.38444,78.889333,13.0893,35.128051,0.682757,11.726893,61.422684
4.73877500000003,6.75085400000006,1302,Wells and Ore Farm,M10_15,6.750854,4.738775,0-15 cm,1,4.6,0.133071,1.260062,3.90114,645.7532,101.3484,90.502815,13.01501,20.885996,0.978542,27.695592,64.309108
4.73877500000003,6.75085400000006,1303,Wells and Ore Farm,M10_30,6.750854,4.738775,15-30 cm,2,4.6,0.119361,1.469619,2.2629,323.557,72.7758,85.784618,14.08911,26.570545,0.594021,17.358487,59.145114
4.73871800000006,6.76704300000006,1304,Wells and Ore Farm,M16_15,6.767043,4.738718,0-15 cm,1,4.5,0.139216,1.190882,4.3107,473.2938,107.46204,86.147857,15.16551,17.349191,0.712335,36.881348,77.36567
4.73871800000006,6.76704300000006,1305,Wells and Ore Farm,M16_30,6.767043,4.738718,15-30 cm,2,4.2,0.100332,1.648823,3.08202,334.6272,70.31328,81.42966,13.92144,20.913888,0.741914,25.693247,62.008989
4.73853600000007,6.77787300000006,1306,Wells and Ore Farm,M20_15,6.777873,4.738536,0-15 cm,1,4.9,0.166768,1.191408,8.20152,650.997,160.74372,93.043142,20.12615,8.574121,0.475707,44.815639,54.387023
4.73853600000007,6.77787300000006,1307,Wells and Ore Farm,M20_30,6.777873,4.738536,15-30 cm,2,5,0.090724,1.880818,4.51548,467.4676,78.80448,75.986158,17.55061,7.436095,0.505286,17.008077,60.069672
4.73625000000004,6.72948300000007,1308,Wells and Ore Farm,N2_15,6.729483,4.73625,0-15 cm,1,6,0.196799,1.222004,8.20152,609.63,162.95148,95.946317,12.83906,18.810773,1.244749,132.618454,57.634251
4.73625000000004,6.72948300000007,1309,Wells and Ore Farm,N2_30,6.729483,4.73625,15-30 cm,2,5.6,0.102615,1.041445,7.3824,275.1986,91.4562,83.970378,15.59515,9.801403,1.244749,73.073729,56.213589
4.73630000000003,6.73183300000005,1310,Wells and Ore Farm,N3_15,6.731833,4.7363,0-15 cm,1,6.1,0.202325,1.012149,7.79196,1199.8376,226.97448,99.212731,17.4593,11.396871,1.392642,97.026777,54.838027
4.73630000000003,6.73183300000005,1311,Wells and Ore Farm,N3_30,6.731833,4.7363,15-30 cm,2,5.7,0.124749,1.925758,7.79196,499.5124,168.17352,115.18078,13.80299,18.799615,2.191263,62.51136,54.251722
4.73625000000004,6.73451700000004,1312,Wells and Ore Farm,N4_15,6.734517,4.73625,0-15 cm,1,5.5,0.1404,1.275356,4.10592,1499.311,184.13676,34.613666,17.49817,12.412168,1.126435,64.063177,62.459992
4.73625000000004,6.73451700000004,1313,Wells and Ore Farm,N4_30,6.734517,4.73625,15-30 cm,2,5,0.113974,1.213112,4.10592,694.1118,102.4098,23.363423,15.1271,11.965883,1.244749,35.479707,67.623987
4.73618300000004,6.73998300000005,1314,Wells and Ore Farm,N6_15,6.739983,4.736183,0-15 cm,1,4.8,0.129871,1.37662,2.67246,1255.1876,126.77928,30.258708,12.67576,13.790071,0.83065,29.072204,80.973701
4.73618300000004,6.73998300000005,1315,Wells and Ore Farm,N6_30,6.739983,4.736183,15-30 cm,2,4.6,0.106451,1.144237,13.73058,867.154,95.3622,23.000575,13.51871,15.530581,0.860228,19.511008,64.286558
4.73615000000007,6.74270000000007,1316,Wells and Ore Farm,N7_15,6.7427,4.73615,0-15 cm,1,6.9,0.206909,1.954433,3.08202,2765.373,240.51792,37.88008,13.77585,21.270916,1.629271,152.69196,61.06188
4.73615000000007,6.74270000000007,1317,Wells and Ore Farm,N7_30,6.7427,4.73615,15-30 cm,2,6.1,0.120727,1.214171,6.15372,1235.6112,131.44944,46.589996,12.52235,18.264074,0.948964,60.33381,54.883128
4.73613300000005,6.74536700000004,1318,Wells and Ore Farm,N8_15,6.745367,4.736133,0-15 cm,1,5.3,0.096448,1.128683,1.85334,734.3136,124.2744,53.485281,15.45876,17.070263,1.096857,33.977948,84.559182
4.73613300000005,6.74536700000004,1319,Wells and Ore Farm,N8_30,6.745367,4.736133,15-30 cm,2,4.8,0.073511,0.804399,3.08202,463.9718,89.84292,33.525122,12.81882,25.399048,0.889807,20.987737,67.826938
4.73608300000006,6.74808300000007,1320,Wells and Ore Farm,N9_15,6.748083,4.736083,0-15 cm,1,4.2,0.150685,1.960046,4.10592,670.2238,116.54748,91.591359,13.57943,12.986759,0.860228,17.708898,87.242655
4.73608300000006,6.74808300000007,1321,Wells and Ore Farm,N9_30,6.748083,4.736083,15-30 cm,2,3.9,0.119245,1.455814,2.2629,482.0334,79.8234,44.412517,13.42993,21.438273,1.215171,10.675662,78.132377
4.73606700000005,6.75080000000003,1322,Wells and Ore Farm,N10_15,6.7508,4.736067,0-15 cm,1,4.5,0.115852,1.133051,0.82944,755.871,89.92788,123.527848,19.88051,12.858452,1.185592,28.646706,81.514906
4.73606700000005,6.75080000000003,1323,Wells and Ore Farm,N10_30,6.7508,4.736067,15-30 cm,2,4.8,0.080423,1.146507,9.4302,655.658,66.87444,32.073339,12.48693,11.977041,1.126435,18.35966,62.347241
4.73605000000003,6.75350000000003,1324,Wells and Ore Farm,N11_15,6.7535,4.73605,0-15 cm,1,6,0.109428,0.89391,7.79196,1057.0924,126.99156,54.574216,14.37891,11.826419,1.392642,172.339967,58.310757
4.73605000000003,6.75350000000003,1325,Wells and Ore Farm,N11_30,6.7535,4.73605,15-30 cm,2,5.1,0.062024,0.610865,6.76806,536.2182,107.03748,47.678931,12.34065,12.144397,2.487048,80.807785,51.951602
4.73603300000002,6.75620000000004,1326,Wells and Ore Farm,N12_15,6.7562,4.736033,0-15 cm,1,5.9,0.119327,1.09535,3.49158,1163.1316,113.95764,40.420407,16.67523,7.469567,2.309577,73.39911,53.079112
4.73603300000002,6.75620000000004,1327,Wells and Ore Farm,N12_30,6.7562,4.736033,15-30 cm,2,5.9,0.064044,0.632485,4.3107,734.8962,92.39028,37.88008,18.31352,12.612996,1.83632,42.162532,52.605558
4.73600000000005,6.75891700000005,1328,Wells and Ore Farm,N13_15,6.758917,4.736,0-15 cm,1,5.6,0.119481,0.999205,3.90114,924.252,166.73004,44.775365,13.98285,10.236531,2.398313,130.541022,58.581359
4.73600000000005,6.75891700000005,1329,Wells and Ore Farm,N13_30,6.758917,4.736,15-30 cm,2,5.3,0.100118,1.121951,4.92504,567.6804,124.78392,38.969015,13.57391,47.997782,2.812412,66.541079,55.063529
4.73591700000003,6.76430000000005,1330,Wells and Ore Farm,N15_15,6.7643,4.735917,0-15 cm,1,5,0.149201,1.148691,3.69636,707.5124,110.73108,47.678931,14.24919,18.31986,1.925056,55.503154,78.899083
4.73591700000003,6.76430000000005,1331,Wells and Ore Farm,N15_30,6.7643,4.735917,15-30 cm,2,4.6,0.086145,0.927787,21.30744,278.1116,54.51984,37.154384,13.54631,16.049387,1.422221,38.98381,65.571919
4.73588300000006,6.77248300000002,1332,Wells and Ore Farm,N18_15,6.772483,4.735883,0-15 cm,1,6.5,0.135366,1.650903,6.76806,1644.9694,157.68696,54.574216,15.87966,22.732498,1.481378,55.603271,63.33945
4.73588300000006,6.77248300000002,1333,Wells and Ore Farm,N18_30,6.772483,4.735883,15-30 cm,2,5.4,0.0776,0.811731,8.81586,521.6524,72.7758,46.952844,14.03621,13.539036,0.446129,14.204794,64.038506
4.73620000000005,6.77505000000002,1334,Wells and Ore Farm,N19_15,6.77505,4.7362,0-15 cm,1,4.6,0.245941,2.515801,6.3585,764.6104,119.6892,71.6312,17.135,12.043983,0.268657,55.428066,61.512884
4.73620000000005,6.77505000000002,1335,Wells and Ore Farm,N19_30,6.77505,4.7362,15-30 cm,2,4.4,0.123939,1.222778,7.99674,342.784,66.5772,55.299912,14.98404,12.322911,0.505286,17.859073,64.106157
4.73641700000007,6.77761700000002,1336,Wells and Ore Farm,N20_15,6.777617,4.736417,0-15 cm,1,4.6,0.126336,1.217193,4.10592,755.871,138.32724,61.832349,20.00747,12.177869,0.357393,72.447996,77.027417
4.73641700000007,6.77761700000002,1337,Wells and Ore Farm,N20_30,6.777617,4.736417,15-30 cm,2,5,0.058116,0.645294,8.81586,402.2126,84.02652,56.751695,19.13324,12.300597,0.268657,39.259132,90.670284
4.73375000000004,6.73191700000007,1338,Wells and Ore Farm,O3_15,6.731917,4.73375,0-15 cm,1,4.9,0.178233,2.015531,10.24932,881.1372,130.38804,86.147857,13.16313,14.944833,0.446129,27.495357,96.08233
4.73375000000004,6.73191700000007,1339,Wells and Ore Farm,O3_30,6.731917,4.73375,15-30 cm,2,5.2,0.178711,1.975664,2.2629,1337.339,164.90448,74.534375,14.55302,16.283686,0.357393,32.926717,99.284458
4.73353300000002,6.73451700000004,1340,Wells and Ore Farm,O4_15,6.734517,4.733533,0-15 cm,1,4.4,0.122095,1.146336,3.08202,468.0502,83.72928,51.307802,14.52772,13.522301,0.327814,25.96857,99.600161
4.73353300000002,6.73451700000004,1341,Wells and Ore Farm,O4_30,6.734517,4.733533,15-30 cm,2,4.1,0.08321,0.957795,3.2868,306.078,55.19916,40.420407,15.10065,23.362875,0.798113,14.880586,90.715384
4.73353300000002,6.73721700000004,1342,Wells and Ore Farm,O5_15,6.737217,4.733533,0-15 cm,1,4.7,0.156462,1.805368,2.46768,507.6692,83.21676,54.211368,13.95755,8.869454,9.497165,19.385037,214.335544
4.73353300000002,6.73721700000004,1343,Wells and Ore Farm,O5_30,6.737217,4.733533,15-30 cm,2,4,0.133997,1.497658,2.2629,208.7784,33.09144,20.0974,6.34294,13.018145,1.658849,10.066117,244.552802
4.73366700000003,6.74273300000004,1344,Wells and Ore Farm,O7_15,6.742733,4.733667,0-15 cm,1,5.6,0.135133,1.490267,3.69636,786.7506,109.35732,39.331863,11.32681,11.76571,1.008121,56.434042,329.679782
4.73366700000003,6.74273300000004,1345,Wells and Ore Farm,O7_30,6.742733,4.733667,15-30 cm,2,5,0.084073,1.009679,2.05812,475.6244,64.53204,24.815206,8.23515,16.166006,1.008121,34.194565,300.702783
4.73341700000003,6.75075000000004,1346,Wells and Ore Farm,O10_15,6.75075,4.733417,0-15 cm,1,4.5,0.11325,1.298272,3.69636,388.2294,49.35072,24.08951,15.39712,3.937991,1.185592,11.12394,323.59123
4.73341700000003,6.75075000000004,1347,Wells and Ore Farm,O10_30,6.75075,4.733417,15-30 cm,2,4,0.088279,1.008594,2.67246,149.9324,27.34236,23.363423,9.22507,5.676863,1.008121,7.068951,239.817262
4.73333300000007,6.75348300000007,1348,Wells and Ore Farm,O11_15,6.753483,4.733333,0-15 cm,1,5.7,0.117924,1.064289,7.58718,859.5796,79.44384,39.694711,13.12886,8.254419,2.575784,125.771846,188.402821
4.73333300000007,6.75348300000007,1349,Wells and Ore Farm,O11_30,6.753483,4.733333,15-30 cm,2,5.2,0.066819,0.638915,1.85334,442.997,38.9304,17.557073,12.2774,6.269533,2.279999,69.581275,120.639491
4.73333300000007,6.75620000000004,1350,Wells and Ore Farm,O12_15,6.7562,4.733333,0-15 cm,1,4.8,0.095204,1.15097,1.85334,499.5124,66.95748,25.90375,17.61386,5.240747,1.747585,38.325113,195.167879
4.73333300000007,6.75620000000004,1351,Wells and Ore Farm,O12_30,6.7562,4.733333,15-30 cm,2,4.7,0.078058,0.959688,2.67246,198.291,30.666,26.266989,8.06403,7.404552,2.66452,24.195615,148.037976
4.73336700000004,6.75883300000004,1352,Wells and Ore Farm,O13_15,6.758833,4.733367,0-15 cm,1,6,0.15246,1.559903,6.3585,1876.8574,172.9572,72.356896,12.24382,10.513275,3.108198,69.253854,130.448825
4.73336700000004,6.75883300000004,1353,Wells and Ore Farm,O13_30,6.758833,4.733367,15-30 cm,2,5.3,0.109471,1.066161,1.85334,512.3302,51.77616,40.783255,11.70263,9.931787,2.753255,99.351448,103.614095
4.73323300000004,6.76431700000006,1354,Wells and Ore Farm,O15_15,6.764317,4.733233,0-15 cm,1,6.5,0.218402,2.319897,9.4302,2185.653,114.74712,46.952844,18.23141,13.45426,4.616704,33.111555,158.636566
4.73323300000004,6.76431700000006,1355,Wells and Ore Farm,O15_30,6.764317,4.733233,15-30 cm,2,6.2,0.095742,1.23869,4.51548,1048.9354,67.58628,50.219258,18.28362,13.90715,1.481378,20.165812,166.867387
4.73330000000004,6.76703300000003,1356,Wells and Ore Farm,O16_15,6.767033,4.7333,0-15 cm,1,4.4,0.146239,1.641975,3.90114,255.389,32.01348,69.816569,10.05353,5.704819,1.215171,10.393538,165.627126
4.73330000000004,6.76703300000003,1357,Wells and Ore Farm,O16_30,6.767033,4.7333,15-30 cm,2,4.1,0.103795,1.099886,1.85334,83.5122,14.04744,67.276242,8.03436,10.043612,1.333485,4.550323,143.86619
4.73358300000007,6.76980000000003,1358,Wells and Ore Farm,O17_15,6.7698,4.733583,0-15 cm,1,4.5,0.18889,2.076328,4.10592,496.5992,74.68284,89.051032,19.45363,7.902171,0.505286,13.365518,191.447097
4.73358300000007,6.76980000000003,1359,Wells and Ore Farm,O17_30,6.7698,4.733583,15-30 cm,2,4.3,0.137318,1.559903,3.08202,205.2826,39.37956,86.147857,12.47221,7.410143,0.446129,6.766715,210.840264
4.73321700000002,6.77246700000006,1360,Wells and Ore Farm,O18_15,6.772467,4.733217,0-15 cm,1,3.7,0.149498,1.803553,7.3824,181.3946,32.64228,94.131686,19.77471,4.20637,0.298236,7.900097,237.900495
4.73321700000002,6.77246700000006,1361,Wells and Ore Farm,O18_30,6.772467,4.733217,15-30 cm,2,3.8,0.090718,1.166511,8.61108,68.3638,13.77792,85.784618,20.17238,11.553243,0.120764,4.323647,243.199791
4.73311700000005,6.77788300000003,1362,Wells and Ore Farm,O20_15,6.777883,4.733117,0-15 cm,1,5.1,0.158906,1.709823,6.3585,691.1986,56.17788,103.930537,19.77264,5.39171,0.327814,29.761781,225.723391
4.73311700000005,6.77788300000003,1363,Wells and Ore Farm,O20_30,6.777883,4.733117,15-30 cm,2,4.2,0.052768,0.869759,3.08202,142.3582,19.2576,85.42177,17.44964,4.111319,-0.027128,7.698607,253.798382
4.73079900000005,6.72908100000006,1364,Wells and Ore Farm,P1_15,6.729081,4.730799,0-15 cm,1,5.8,0.210224,2.284676,3.49158,563.0194,95.34384,117.721107,10.69799,60.31993,0.860228,18.251655,197.873902
4.73079900000005,6.72908100000006,1365,Wells and Ore Farm,P1_30,6.729081,4.730799,15-30 cm,2,4.5,0.16675,2.053413,4.10592,377.742,74.05404,109.374039,18.74224,30.80384,0.682757,17.26939,199.001412
4.73090800000006,6.73449000000005,1366,Wells and Ore Farm,P3_15,6.73449,4.730908,0-15 cm,1,5.5,0.109998,1.315027,3.90114,493.1034,113.66916,109.011191,19.81818,10.278443,0.386971,36.813937,141.949423
4.73090800000006,6.73449000000005,1367,Wells and Ore Farm,P3_30,6.73449,4.730908,15-30 cm,2,5.4,0.107803,1.541667,8.61108,468.6328,58.06428,114.455084,19.60957,22.584735,0.741914,26.260889,172.955939
4.73079300000006,6.73717900000003,1368,Wells and Ore Farm,P4_15,6.737179,4.730793,0-15 cm,1,4.1,0.20328,2.262376,3.49158,551.3666,63.54396,125.342479,9.18758,9.059556,0.120764,30.542555,194.604124
4.73079300000006,6.73717900000003,1369,Wells and Ore Farm,P4_30,6.737179,4.730793,15-30 cm,2,4,0.108433,1.293808,3.2868,241.4058,24.46776,99.938427,10.29066,10.686603,0.179922,9.688323,174.421702
4.73068800000004,6.74535100000003,1370,Wells and Ore Farm,P7_15,6.745351,4.730688,0-15 cm,1,4.7,0.177662,2.075986,3.08202,754.7056,51.05748,122.802152,10.70834,16.372881,0.948964,26.789801,215.914057
4.73068800000004,6.74535100000003,1371,Wells and Ore Farm,P7_30,6.745351,4.730688,15-30 cm,2,4.4,0.131892,1.655618,3.2868,382.403,115.55568,115.543628,9.83687,29.417215,1.599692,14.901881,195.28063
4.73065900000006,6.75062300000008,1372,Wells and Ore Farm,P9_15,6.750623,4.730659,0-15 cm,1,4.6,0.157532,1.820318,3.2868,532.1398,56.17788,93.043142,12.00485,10.597143,1.333485,17.219018,187.726316
4.73065900000006,6.75062300000008,1373,Wells and Ore Farm,P9_30,6.750623,4.730659,15-30 cm,2,4.6,0.11152,1.291908,2.2629,191.882,52.31508,119.898586,10.60346,41.96393,0.505286,7.54749,256.053401
4.73066700000004,6.75353000000007,1374,Wells and Ore Farm,P10_15,6.75353,4.730667,0-15 cm,1,3.6,0.244785,3.021252,2.87724,579.333,15.66432,107.922647,10.43993,13.437487,0.712335,13.869244,412.213489
4.73066700000004,6.75353000000007,1375,Wells and Ore Farm,P10_30,6.75353,4.730667,15-30 cm,2,3.6,0.140718,2.057098,5.94894,121.966,30.93552,94.131686,9.46749,21.024783,0.564443,6.565225,360.348044
4.73068500000005,6.75617600000004,1376,Wells and Ore Farm,P11_15,6.756176,4.730685,0-15 cm,1,3.4,0.096239,1.218297,6.97284,163.9156,43.15248,82.881443,13.08884,8.819133,0.741914,8.403823,302.281297
4.73068500000005,6.75617600000004,1377,Wells and Ore Farm,P11_30,6.756176,4.730685,15-30 cm,2,3.6,0.071902,1.124188,5.3346,94.5822,25.09656,68.727634,10.56137,14.54455,0.505286,4.701441,289.314936
4.73060900000007,6.75880100000006,1378,Wells and Ore Farm,P12_15,6.758801,4.730609,0-15 cm,1,3.7,0.136082,1.880746,8.81586,207.613,53.75244,76.349006,11.01447,20.734039,1.126435,14.927067,328.439521
4.73060900000007,6.75880100000006,1379,Wells and Ore Farm,P12_30,6.758801,4.730609,15-30 cm,2,3.6,0.070036,1.108662,5.3346,93.417,28.42032,64.372676,11.16305,17.071785,1.215171,5.003676,294.050476
4.73052200000006,6.76421700000003,1380,Wells and Ore Farm,P14_15,6.764217,4.730522,0-15 cm,1,3.8,0.067649,1.225219,4.10592,154.0108,30.84564,72.356896,14.30807,18.067023,1.274328,7.421558,284.466644
4.73052200000006,6.76421700000003,1381,Wells and Ore Farm,P14_30,6.764217,4.730522,15-30 cm,2,4,0.060732,1.14416,5.53938,115.557,24.0186,67.276242,10.80563,16.713946,0.919385,3.744363,191.221596
4.73046500000004,6.76975400000003,1382,Wells and Ore Farm,P16_15,6.769754,4.730465,0-15 cm,1,4.5,0.420313,3.496877,7.79196,2162.3476,151.84704,91.228511,16.008,20.918549,3.108198,73.837755,392.48207
4.73046500000004,6.76975400000003,1383,Wells and Ore Farm,P16_30,6.769754,4.730465,15-30 cm,2,4.2,0.112925,2.622505,5.74416,575.2546,73.8744,61.106653,12.57916,17.396076,1.392642,25.706791,239.59176
4.73041600000005,6.77237600000007,1384,Wells and Ore Farm,P17_15,6.772376,4.730416,0-15 cm,1,4.1,0.180989,2.361292,10.4541,720.3304,102.97944,79.252181,13.26686,20.342653,1.747585,32.884878,315.811413
4.73041600000005,6.77237600000007,1385,Wells and Ore Farm,P17_30,6.772376,4.730416,15-30 cm,2,4.3,0.066297,0.959688,6.97284,229.1704,29.31852,53.848129,11.80935,23.893082,1.0377,4.57551,259.774183
4.72816300000005,6.73174100000006,1386,Wells and Ore Farm,Q2_15,6.731741,4.728163,0-15 cm,1,4.3,0.15126,2.013864,8.20152,544.9578,76.03032,58.203087,14.94586,15.752255,1.777163,16.841224,262.141953
4.72816300000005,6.73174100000006,1387,Wells and Ore Farm,Q2_30,6.731741,4.728163,15-30 cm,2,4,0.064344,0.969195,8.61108,159.8372,33.63048,40.783255,10.67499,17.289843,1.747585,3.719176,360.348044
4.72803800000003,6.73721800000004,1388,Wells and Ore Farm,Q4_15,6.737218,4.728038,0-15 cm,1,4.8,0.218445,2.621038,12.70668,1022.717,148.88268,60.017718,12.62585,18.117344,3.551876,52.53017,346.366925
4.72803800000003,6.73721800000004,1389,Wells and Ore Farm,Q4_30,6.737218,4.728038,15-30 cm,2,4.2,0.110684,1.73976,11.06844,272.868,47.55408,44.049669,11.70562,27.281366,4.409654,13.49145,285.706905
4.72801400000003,6.74002000000007,1390,Wells and Ore Farm,Q5_15,6.74002,4.728014,0-15 cm,1,4.2,0.124198,1.611995,11.27322,556.0278,82.94724,52.396737,14.53278,12.738583,2.102527,19.410223,326.635506
4.72801400000003,6.74002000000007,1391,Wells and Ore Farm,Q5_30,6.74002,4.728014,15-30 cm,2,4.1,0.087442,1.235342,7.79196,248.98,40.8168,42.960734,12.62585,16.926413,2.368734,6.288176,303.747059
4.72794600000003,6.74258300000002,1392,Wells and Ore Farm,Q6_15,6.742583,4.727946,0-15 cm,1,4.3,0.239267,3.143545,14.5497,1055.927,141.06744,91.954207,12.81652,9.775233,2.723677,8.605313,378.275448
4.72794600000003,6.74258300000002,1393,Wells and Ore Farm,Q6_30,6.742583,4.727946,15-30 cm,2,3.7,0.166938,2.30208,9.4302,344.5318,50.15916,55.66276,12.71923,9.668999,3.196934,7.421558,379.515709
